id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
988740844618829276,New and Modern 2bed/2bath with King Bed,470246731,Tia,,Gert Town,29.954753876129388,-90.09897534124762,Entire home/apt,129,3,4,2024-03-04,0.85,1,1,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
988955350623178975,"Location! 2 Kitchens, Walking distance to Quarter",538883533,Heather,,Seventh Ward,29.96965,-90.06528,Entire home/apt,390,2,6,2024-02-12,1.21,7,237,6,"23-CSTR-08036, 21-OSTR-18039"
988989330556207025,"Mansion w/Private Guest House, 6-BDRMs & 8-Beds!",538883533,Heather,,St. Roch,29.986568903554577,-90.06531812096564,Entire home/apt,514,2,4,2023-12-04,0.99,7,31,4,"22-RSTR-07362, 22-OSTR-19203"
989002243240648543,Beautifully Designed Condo Near French Quarter!,442912126,Merchant Lofts,,Central Business District,29.951142,-90.067766,Entire home/apt,161,1,11,2024-03-02,2.17,31,274,11,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
989009719443870848,Spacious Luxury: 4BR Condo Moments from FQ,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,553,1,13,2024-02-20,2.73,74,244,13,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
989056262715685038,"Superdome Home: 5 Bath, King Suite Balcony Parking",538883533,Heather,,Tulane - Gravier,29.959519814780624,-90.08934220934415,Entire home/apt,808,2,2,2024-02-26,0.92,7,263,2,"22-CSTR-21208, 22-OSTR-19203"
989101399930157298,Cozy New Orleans Jam,481675164,David,,Seventh Ward,29.97367,-90.07488,Entire home/apt,129,1,11,2024-03-10,2.19,2,72,11,"23-ISTR-14784, 20-OSTR33342"
989169372632002399,Opulent Estate| Heated Pool and Spa,276892829,Heirloom,,Seventh Ward,29.97037,-90.06894,Entire home/apt,1767,1,5,2024-02-26,2.27,55,288,5,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
989325903163197006,New Orleans Executive Rental,6932690,Skl,,Central Business District,29.949769821379867,-90.07243111498376,Entire home/apt,140,30,0,,,2,261,0,
989350242405448575,Luxury 30 Day Mid-City Rental.,79597408,A.M.G.,,Tulane - Gravier,29.9625945,-90.077446,Entire home/apt,130,30,0,,,6,249,0,
989383192879077461,Beautifully Restored New Orleans 5BR w/ Parking!,454425442,Adam,,Mid-City,29.9706482,-90.1052941,Entire home/apt,185,2,33,2024-03-08,6.23,31,0,33,"22-CSTR-21044, 22-OSTR-21149"
989854164097225238,Cozy Unit in the heart of Nola,491157307,Joe,,Central City,29.93427,-90.08754,Entire home/apt,106,1,7,2024-01-01,1.28,2,159,7,"20RSTR-63728, 20-OSTR-63728"
990137763809255351,"On PaRaDe Rte, St Charles, Your NOLA Oasis",12931711,Angela,,Central City,29.94218,-90.07465,Entire home/apt,50,90,0,,,1,102,0,
990568933878655810,Newly Renovated-Safe Neighborhood-Walk to Trolley!,69020117,Tj,,Mid-City,29.974987885247256,-90.10749130917708,Entire home/apt,200,2,18,2024-03-03,4.25,1,212,18,"23RSTR-22564, 23-OSTR-22564"
990598312437397994,Renovated Creole Cottage in the Marigny Triangle,434939382,Tim,,Marigny,29.966789685721096,-90.06187737301636,Entire home/apt,621,2,15,2024-03-05,3.66,4,105,15,"23-CSTR-09717, 23-OSTR-06341"
990675717329385614,"New Orleans Mid-City Home, monthly rental",453404962,Edward,,Mid-City,29.9722903,-90.099156,Entire home/apt,100,30,0,,,1,188,0,
990692633355519107,Classic styled home in historic Nola neighborhood,223728125,Isaac,,Mcdonogh,29.94728528163159,-90.05321652842436,Entire home/apt,250,2,11,2024-02-14,2.48,3,105,11,"23-CSTR-05231, 23-OSTR-08203"
990748126747383222,"Charming 2 Bedroom, 1 Bath",176890183,Nadya,,Broadmoor,29.9424,-90.10131,Entire home/apt,100,30,0,,,1,172,0,
991351327839823978,Your Own Private Suite in Bywater,463124448,Jeffrey,,St. Claude,29.96522069888572,-90.04259889438728,Entire home/apt,,31,24,2024-03-08,5.90,1,0,24,"23-NSTR-13840, 23-OSTR-13452"
991409935220176892,Private 6 Person Room & Bathroom in NOLA Hostel,537576087,Site,,Mid-City,29.96703399999999,-90.1012997,Private room,105,1,4,2024-02-12,0.79,6,4,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
991489889498474585,Garden District Getaway - Walk to Trolley!,539587595,Josh,,Central City,29.9328102153935,-90.08756375464104,Entire home/apt,149,1,16,2024-03-03,3.08,1,316,16,"20RSTR-12453, 54OSTR-12543"
991830326884460486,Living La Vida Lakeview,170465769,Rob,,Lakeview,29.99885,-90.10941,Entire home/apt,136,30,0,,,1,87,0,
992121151654672534,Cozy Cottage,42704762,Sharon,,St. Roch,29.985875066303198,-90.06043275331444,Entire home/apt,50,30,0,,,2,259,0,
992722758884962692,New! Vibrant Private Home w Pool near FQ/Frenchman,167921411,Rochelle,,Marigny,29.96796,-90.05123,Entire home/apt,707,3,11,2024-02-15,2.31,32,286,11,"23-CSTR-10518, 23-OSTR-10685"
993020816709176459,Minutes from French Quarter Historic Neighborhood,139418409,Edgar,,Old Aurora,29.91656129416462,-90.00064637828612,Private room,73,2,4,2024-02-15,0.85,2,244,4,"20-ISTR-12345, 20-OSTR-12345"
993497421482540203,Modern and Comfortable Fig Street House,157629289,Alise,,Hollygrove,29.96844,-90.12324,Entire home/apt,151,30,0,,,1,270,0,
993586015948241581,La Marie Unique New Orleans Jazz house!,64823547,Brenna And Nick,,Mcdonogh,29.946870631356713,-90.05218239100734,Entire home/apt,318,1,16,2024-02-19,3.06,79,0,16,"23-RSTR-12345, 22-OSTR-14846"
994080351691233031,Beautiful Shotgun Home,34544491,Raul,,Central City,29.94129,-90.08799,Entire home/apt,105,30,0,,,1,269,0,
994288773925324986,Vibrant New Construction 3BR/2.5BA w/ Local Art!,106289693,Vello,,St. Claude,29.971148009514977,-90.04467938088916,Entire home/apt,194,3,8,2024-03-04,2.24,90,130,8,"23-RSTR-36985, 23-OSTR-45871"
994446186671958714,Historic & Elegant Shotgun Oasis,10262640,Jonathan,,Central City,29.941302120435893,-90.08327911829903,Entire home/apt,167,2,13,2024-03-05,4.38,1,0,13,"23-NSTR-15830, 23-OSTR-15798"
994464666065503119,Private Room with Bathroom for 4 People,537576087,Site,,Mid-City,29.96611992740012,-90.10056334507613,Private room,76,2,2,2024-02-24,2,6,343,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
994769568946105621,Beautiful Jewel of Treme,86879105,Kenndra,,Seventh Ward,29.973380881996153,-90.0667337735407,Private room,85,1,4,2024-02-14,0.84,2,250,4,"23NSTR-18116, 23OSTR-15301"
994830724299649734,Modern 4BR townhouse 10 Min to FQ!,442920751,Hosteeva Vacations,,Mid-City,29.974232,-90.09577,Entire home/apt,447,1,7,2024-03-10,1.47,6,280,7,"22-CSTR-19240, 20-OSTR-00670"
994869574241829652,Magazine St NOLA Oasis | Pool & Hot Tub,276892829,Heirloom,,Lower Garden District,29.93841,-90.07006,Entire home/apt,1057,4,8,2024-02-16,1.98,55,302,8,"23-CSTR-01404, 22-OSTR-20810"
994931057828062724,Treme ~ Lafitte bedroom ~ shared bathroom,480209020,Julia,,Treme - Lafitte,29.97303,-90.08045,Private room,52,1,2,2024-02-24,0.83,3,254,2,"23STR-06441, 23OSTR-06441"
994971014059069917,Renovated shotgun w/huge kitchen by FQ & Fr St.,534209644,Gerry,,Seventh Ward,29.9726672,-90.0621192,Entire home/apt,106,1,10,2024-03-02,2.75,1,117,10,"23-ISTR-43795, 23-OSTR-43795"
995036257419248998,Elegant NOLA Chateau: Prime Spot - By YouRent,284544,Michael,,Marigny,29.96262,-90.05474,Entire home/apt,362,2,3,2024-02-12,0.64,9,236,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
995046942545428393,Bed in Female-Only Dorm in NOLA,537576087,Site,,Mid-City,29.96703399999999,-90.1012997,Shared room,28,2,17,2024-02-24,3.67,6,358,17,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
995068120361721002,Natural Historic New Orleans Home 7 Mins to FQ!,454425442,Adam,,Mid-City,29.9707364,-90.1053676,Entire home/apt,105,2,34,2024-03-09,6.46,31,0,34,"22-CSTR-21047, 22-OSTR-21149"
995146840444895116,Historic Treme Gem: 3BR/2BA Jazz Oasis,56243285,Gabriel And Cicely,,Seventh Ward,29.970025754902046,-90.06582130568614,Entire home/apt,302,1,0,,,2,286,0,"22-CSTR-20825, 22-OSTR-20821"
995238437912635362,Chateau Nola; Modern yet Historic,25660773,Debra,,Seventh Ward,29.9760585,-90.065398,Entire home/apt,131,30,0,,,1,263,0,
995358347421044330,Gorgeous 1BR Condo Steps from French Quarter,442924771,Hosteeva Carondelet Luxe Condos,,Central Business District,29.951142,-90.067766,Entire home/apt,165,1,11,2024-02-02,2.19,13,272,11,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
995589969443251947,NOLA's Finest: 4-Bedroom Luxury Condo,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,493,1,9,2024-02-20,2.70,74,273,9,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
995697232129235075,CBD FQ Casino Area Apartment,147455484,Eric,,Central Business District,29.9504773,-90.0679445,Entire home/apt,273,2,10,2024-02-17,2.01,1,259,10,"22-CSTR-15517, 22-OSTR-15440"
995772692473549228,Mid-Century Newly Modern,57540583,Robert,,Central City,29.937839549478884,-90.07487098465576,Entire home/apt,387,3,16,2024-03-05,3.56,3,151,16,"23-CSTR-03868, 23-ostr-00524"
996319257033056706,"Entire Home, 5 Star Reviews, 2 Blocks Magazine st.",105710202,Kris,,West Riverside,29.918297374485192,-90.11054992675781,Entire home/apt,499,3,0,,,3,177,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
996400298167310159,Luxe Lakeview New Orleans Gem,118736624,Luisa,,Lakeview,29.99658,-90.10136,Entire home/apt,150,30,0,,,1,269,0,
996424548498537696,The Royal Haus,128135236,Darien,,Holy Cross,29.95598,-90.01585,Entire home/apt,193,2,11,2024-03-04,2.56,1,0,11,"23-NSTR-17586, 22-OSTR-19452"
998027877784005543,Treme Home walk to FQ,23506993,David,,Fairgrounds,29.978208145383256,-90.07768977564598,Entire home/apt,165,1,3,2024-02-12,1.05,2,39,3,"23CSTR-51185, 23OSTR-33278"
998521057287271863,9BR Amazing Deal. Sleeps 19. Book Today!,469901057,Rafael,,Little Woods,30.038180027993132,-90.00860231369535,Entire home/apt,437,2,2,2024-02-11,1.67,3,348,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
998521353425748739,7 BR- Sleeps 15! Celebrity Villa! Great Rates by Y,469901057,Rafael,,Little Woods,30.03924,-90.00888,Entire home/apt,340,2,4,2024-02-26,1.88,3,306,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
998595552439216663,The Historic Streetcar Inn Premium Queen,541118489,J Collection,,Central City,29.93814376844947,-90.07680881337765,Private room,207,1,1,2024-02-25,1,15,295,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
998732816510548215,Cozy Condo on Magazine Street,531669947,Cynthia,,Central Business District,29.949958143560018,-90.06800982891247,Entire home/apt,300,2,1,2023-10-29,0.22,1,236,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
999257785272910789,2 Bed 2 Bath Bywater Gem - for long-term visitors,550115452,Nakisha,,Bywater,29.966250423805775,-90.0476855777023,Entire home/apt,100,30,0,,,1,268,0,
999845587619490638,Downtown Delight: 4BR/2BATH Luxury Condo,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,554,1,12,2024-03-10,3.56,74,276,12,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
999977199404282735,French Quarter Creole Style Home,170976075,Nakia,,Seventh Ward,29.968192760283884,-90.06246242200768,Entire home/apt,80,30,0,,,1,203,0,
999990851491262948,St. Roch Cozy Hideaway,162838835,Anthony,,St. Roch,29.980361237638824,-90.05295398785292,Entire home/apt,,2,3,2024-01-03,0.83,3,0,3,"21RSTR-21279, 21-OSTR-21374"
1000091031304781959,Stunning Mi-City Gem | near Street Car,276892829,Heirloom,,Mid-City,29.968470298209603,-90.09803742885362,Entire home/apt,232,2,4,2024-02-18,0.98,55,342,4,"23-ISTR-02412, 21-OSTR-11546"
1000231186092588103,Holiday Inn Club Vacations,469890942,Angie,,Central Business District,29.9525769,-90.07123039999999,Entire home/apt,410,1,0,,,3,30,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1000288827879351896,Spacious 3BR Historical Area uptown,541465129,Tien,,Leonidas,29.95878,-90.13239,Entire home/apt,,1,22,2024-03-10,5.41,1,138,22,"23-NSTR-17783, 23-OSTR-17545"
1000605984761961722,Big Easy Elegance: 4BR Condo in the Heart of NOLA,442915263,Hosteeva California Building,,Central Business District,29.9545479,-90.0743526,Entire home/apt,484,1,8,2024-02-20,2.40,74,306,8,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1000862053700577085,Enjoy the Big Easy!,97985554,Mary,,French Quarter,29.95623560514877,-90.07084252129819,Entire home/apt,239,30,0,,,6,85,0,
1000891849762813303,Fun Times in the French Quarter!,97985554,Mary,,French Quarter,29.95637,-90.07062,Entire home/apt,239,30,0,,,6,65,0,
1000903054614884088,Who Dat?! Sleeps 6! Walk to Bourbon!,97985554,Mary,,French Quarter,29.95804173975483,-90.07066586908455,Entire home/apt,239,30,0,,,6,87,0,
1000904372100683970,2 bedroom w/ screened in porch,134768936,Kelly,,City Park,29.980267612503134,-90.08926864232788,Entire home/apt,125,30,1,2024-03-07,1,1,85,1,
1000932614608291141,Bring On the Bachelors! Sleeps 8! Walk to Bourbon!,97985554,Mary,,French Quarter,29.958130490452543,-90.0689812409446,Entire home/apt,239,30,0,,,6,91,0,
1001043300397213484,Holiday Inn Club New Orleans 2br,469890942,Angie,,Central Business District,29.95328345748905,-90.07007783540661,Entire home/apt,,1,0,,,3,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001268579234637270,Stunning 2 Bedroom steps from Tulane/Loyola,349162641,David,,Audubon,29.9368972,-90.1184325,Entire home/apt,218,30,14,2024-03-09,3.31,41,303,14,"23-NSTR-18719, 23-OSTR-18710"
1001355457828670430,Pet-friendly Suite with Kitchen & Free Breakfast!,501999514,RoomPicks,,Lower Garden District,29.94291,-90.0693,Private room,329,1,0,,,75,274,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001357488284499663,"Explore and Unwind! Full Kitchen, Breakfast, Pool!",501999514,RoomPicks,,Lower Garden District,29.943518448116276,-90.06948537219418,Private room,999,1,0,,,75,274,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001366430566308839,Spacious & Pet-friendly Unit with Free Breakfast!,501999514,RoomPicks,,Lower Garden District,29.944866813758942,-90.06881395800157,Private room,999,1,0,,,75,248,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001368944038483480,"New Orlean's Finest! Full Kitchen, Outdoor Pool!",501999514,RoomPicks,,Lower Garden District,29.942917665908784,-90.06804554283988,Private room,999,1,0,,,75,273,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001371477694625254,"Pet-friendly Suites with Pool, Free Breakfast!",501999514,RoomPicks,,Lower Garden District,29.94431,-90.06735,Private room,329,1,1,2023-10-29,0.22,75,274,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001380248743946277,"Spacious 2BR Suite w/ Full Kitchen, Outdoor Pool!",501999514,RoomPicks,,Lower Garden District,29.94476404818757,-90.06722977541578,Private room,999,1,0,,,75,273,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001382971459364733,"Pet-friendly Suite! Outdoor Pool, Free Breakfast",501999514,RoomPicks,,Lower Garden District,29.94361,-90.0694,Private room,999,1,0,,,75,276,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001384081464920365,"Comfort & Convenience! Onsite Pool, Free Breakfast",501999514,RoomPicks,,Lower Garden District,29.94434097489792,-90.06942212466062,Private room,999,1,2,2023-11-25,0.42,75,276,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001390540493550002,"Relax and Unwind! Breakfast, Pool, Pet-friendly!",501999514,RoomPicks,,Lower Garden District,29.943355487799217,-90.06914315209484,Private room,999,1,1,2023-12-24,0.37,75,248,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001397218437278474,"Prime Location! Pool, Free Breakfast, Pet-friendly",501999514,RoomPicks,,Lower Garden District,29.9449022035651,-90.06750223596784,Private room,999,1,2,2023-10-21,0.42,75,269,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001404271890644637,Two Pet-friendly Suites with Kitchens & Breakfast!,501999514,RoomPicks,,Lower Garden District,29.94476732894689,-90.06739419346502,Private room,999,1,0,,,75,268,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001405829879226144,"Two Modern 2BR Suites w/ Breakfast, Onsite Pool!",501999514,RoomPicks,,Lower Garden District,29.94492,-90.0691,Private room,999,1,0,,,75,268,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001411582712738229,"Two Relaxing 2BR Suites, Free Breakfast, Pool!",501999514,RoomPicks,,Lower Garden District,29.943610084967748,-90.06750435033645,Private room,999,1,0,,,75,276,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001412985913463379,"Two Comfortable 2BR Suites, Free Breakfast, Pool!",501999514,RoomPicks,,Lower Garden District,29.944763876976484,-90.06928566131042,Private room,999,1,0,,,75,276,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001519427513987491,Constance Lofts by Black Swan - New Orleans Loft,541716509,Black,,Lower Garden District,29.94156,-90.06966,Entire home/apt,136,1,6,2024-02-15,1.33,24,322,6,"22-CSTR-19063, 22-OSTR-19063"
1001523387924867679,Serene 7 Bedroom Villa: NOLA’s Hidden Gem,469901057,Rafael,,Little Woods,30.03840285749531,-90.00702372335239,Entire home/apt,485,2,2,2024-02-19,2,3,344,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1001593227388011612,French Quarter - 2BD Courtyard Apt,112569637,French Quarter Mansion,,French Quarter,29.9599235,-90.0620684,Entire home/apt,222,1,12,2024-02-20,2.52,25,315,12,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1003044062557722075,Budget Mid City 3bd For Long Stays !,16753214,Bradley,,Mid-City,29.971262618031233,-90.1010094591601,Entire home/apt,119,30,0,,,7,269,0,
1003118747172623211,Family Friendly Central Condo!,97985554,Mary,,French Quarter,29.95616,-90.06965,Entire home/apt,,30,0,,,6,62,0,
1003164888163709709,Charming House Rental!,420909115,Louis,,Seventh Ward,29.975035866337567,-90.05773059371613,Entire home/apt,97,30,0,,,1,324,0,
1003209283995170416,Happens in Nola STAYS in Nola!,97985554,Mary,,French Quarter,29.9559220885959,-90.07073004246517,Entire home/apt,443,30,0,,,6,73,0,
